"","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat"
"lambda",0.519617370611098,0.000970473893801413,0.0624685724315541,0.410849226460101,0.47532695942719,0.515695317644112,0.558344209294849,0.655156283493464,4143.38651532803,1.0005452064448
"beta",0.301563330438263,0.000762522850590499,0.0486338396485117,0.220368862151984,0.266778581068666,0.297854720150914,0.331005175977983,0.410000317575504,4067.91052167547,1.00072988354344
"lambda_exp[1]",0.404100641469293,0.000568672579885402,0.0367715177327728,0.336913099973044,0.378318241478973,0.402914713676,0.427844350034349,0.480639111164581,4181.17683020098,1.00052553765702
"lambda_exp[2]",0.59271255178114,0.000555787653368917,0.0364273447346749,0.52242277107025,0.567714907740549,0.592871772371387,0.617351780770514,0.664350651113128,4295.73262161973,1.00046455601407
"lambda_exp[3]",0.692703134944917,0.000452056703461535,0.0301592363005716,0.632433645235916,0.672263628198236,0.693626722587962,0.713603598910684,0.749811166391945,4450.97190176358,1.00040057799415
"lambda_exp[4]",0.750715723984797,0.000351167992802244,0.0240706920001861,0.701460182192155,0.734779411795518,0.751876195403592,0.767475013796798,0.795009060949199,4698.37093398543,1.0003260071124
"lambda_exp[5]",0.786645184016355,0.000269053607648649,0.019243639772631,0.74668866820677,0.77408280333106,0.787740959799952,0.800141482391784,0.821447200208899,5115.60258065262,1.00023855820496
"lambda_exp[6]",0.809991551620149,0.000205385322057431,0.0156876739605926,0.777439778030012,0.799805811603861,0.810854876060485,0.821016775325691,0.838215036705995,5834.15956283298,1.00014324568432
"lambda_exp[7]",0.825712307676829,0.000157297078339672,0.0132090039994489,0.798338057197949,0.81715611710798,0.826316413401785,0.834923926897666,0.849824590424671,7051.78124140278,1.00005470881671
"lambda_exp[8]",0.836585400387786,0.000122449310019575,0.0115937972348882,0.812785538546847,0.828925539595153,0.836935770301695,0.844613620697866,0.858174515695999,8964.76102033067,0.999993581765068
"lambda_exp[9]",0.844259935962143,9.83490990101434e-05,0.0106357540996168,0.822749982489273,0.83717695382458,0.844533927419512,0.851578199037241,0.864346364819607,11694.8809272509,0.999973999460882
"lambda_exp[10]",0.849761892331109,8.34342201361736e-05,0.0101434219839503,0.829475712494287,0.842983019253751,0.849947430787011,0.856714196794314,0.869113844999627,14780.2086398668,0.999993361348118
"lambda_exp[11]",0.853754322230136,7.58449341789291e-05,0.00995398922529458,0.833899997010408,0.847082304026463,0.853911786079109,0.860541739717128,0.872771361722445,17224.2838965544,1.00003661775013
"lambda_exp[12]",0.856679112513039,7.37420529137977e-05,0.00994417665863223,0.836789954695024,0.850043180293886,0.856848251667502,0.863472119250421,0.875709353579419,18184.7449520249,1.00008796870877
"lambda_exp[13]",0.858838138048232,7.48088773510557e-05,0.0100301331407373,0.838673377363259,0.852157611960346,0.859022508251247,0.865672278637774,0.878111294103233,17976.5820393722,1.00013732638929
"lambda_exp[14]",0.860441767659128,7.75624326253418e-05,0.0101594830038947,0.8400525770699,0.853710535116949,0.860632925466456,0.867387280458958,0.879984855306972,17156.9613552074,1.00018026231959
"lambda_exp[15]",0.861638962771069,8.10277912337737e-05,0.0103017027643132,0.840995368474675,0.854841017557017,0.861802741101286,0.868706871610597,0.881473971724002,16164.0441892284,1.00021576507587
"lambda_exp[16]",0.862536567497776,8.45008412143082e-05,0.0104402042220927,0.841641814171638,0.855647780561462,0.862729155598853,0.869682863930757,0.88269643635414,15264.9688793208,1.00024437518626
"lambda_exp[17]",0.863212017893843,8.7628623695862e-05,0.0105668180320183,0.842010264568323,0.856206169080559,0.863397112032362,0.870466534655366,0.883607993836159,14541.0737098511,1.00026714547821
"lambda_exp[18]",0.863721913574801,9.03628361818965e-05,0.0106782556559714,0.842319909472188,0.856640420019904,0.86394239059434,0.871072434948324,0.884309035955839,13964.3563178064,1.00028517240736
"lambda_exp[19]",0.864107913313417,9.2693032024417e-05,0.0107739388084941,0.842561745133642,0.856975301444764,0.864338515525737,0.87152013374068,0.884942554620592,13509.983933649,1.00029942331517
"lambda_exp[20]",0.864400856901014,9.46469132544699e-05,0.0108547037938086,0.842680712637424,0.857204825188685,0.86462887296509,0.87187782485482,0.885416729367371,13152.9462110664,1.00031069514637
"lambda_exp[21]",0.864623686273211,9.62674235321667e-05,0.0109220453716174,0.842784172433804,0.857370909940686,0.864851141613207,0.872138684005461,0.885766808221037,12872.0955626143,1.00031962405704
"lambda_exp[22]",0.864793539080439,9.76011723265479e-05,0.0109776871214226,0.842871820031775,0.857492856795712,0.86501244352982,0.872332500159185,0.886063377033294,12650.6147095135,1.00032671057695
"lambda_exp[23]",0.864923263202444,9.86928364579464e-05,0.0110233469994485,0.842923313834939,0.857575584819699,0.865143476462482,0.872467875014243,0.886343837109725,12475.4349330583,1.00033234627045
"lambda_exp[24]",0.865022520905626,9.95827032477058e-05,0.0110606181898482,0.842985541646917,0.85765439738368,0.86522641020651,0.872575374903323,0.886497379689706,12336.4720454421,1.00033683709105
"lambda_exp[25]",0.865098599084201,0.000100305848050942,0.0110909169138619,0.843014446284618,0.8577043087391,0.865306963551053,0.872661201579779,0.886658237542048,12225.9438121185,1.00034042237014
"lambda_exp[26]",0.865157007101204,0.000100892138676717,0.0111154680782621,0.843036336744808,0.857735635477143,0.865368852469923,0.872734624790435,0.886764172680161,12137.8245420679,1.00034328974474
