"","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat"
"lambda[1]",0.200396578146916,0.000239497128943219,0.0218531540003286,0.160535579340533,0.185456089590366,0.199245440970609,0.214241512811886,0.246890296000309,8325.83173327565,1.0002676018993
"lambda[2]",0.194074425663221,0.000199086001728163,0.0192289307213479,0.158584788393649,0.180960623045782,0.193167907579505,0.206427980034482,0.234144793857014,9328.86525267021,1.00031969347681
"lambda[3]",0.183389565753571,0.000160256821205043,0.0175774933890094,0.150278830789857,0.171513128939721,0.182988910100665,0.194677605379036,0.219396566364143,12030.421359732,1.00032044691777
"lambda[4]",0.173259752129778,0.000156977870772416,0.0172236460053945,0.139786539986821,0.161909957663536,0.173135602508551,0.184566495573915,0.207662532346576,12038.5259626766,1.00029091417478
"lambda[5]",0.164161837782646,0.000174079873362338,0.0174624546507144,0.129166634404393,0.1528385444792,0.164505705387504,0.175826391209099,0.197647164880727,10062.6752811532,1.00028393029207
"lambda[6]",0.158468507857112,0.000183499988457016,0.0173573476078994,0.123494865937988,0.147276604635921,0.158807656369452,0.170061371970704,0.19151429070951,8947.35439077894,1.00032334057026
"lambda[7]",0.156348447022078,0.000166898504123075,0.0163568161694688,0.123785817854364,0.145564314794335,0.156589420519841,0.167352473290785,0.18804845838785,9604.89578697342,1.00019564428883
"lambda[8]",0.153245801713879,0.000160684233646594,0.0160076923378262,0.120956924423761,0.142700596145079,0.153387610401687,0.164043386969406,0.184029592168202,9924.55232451304,1.00015882476674
"lambda[9]",0.152110997643483,0.000153284421177668,0.0158603142785669,0.119876351268583,0.141804281049532,0.152273497321495,0.162720559616345,0.182745451628047,10706.0074451245,1.00019156763862
"lambda[10]",0.153841462084093,0.000137580578080987,0.015561527966638,0.122778116836977,0.143758474112093,0.153958735664524,0.1640735344864,0.184387972118802,12793.5247988914,1.00013384420088
"lambda[11]",0.160393175026329,0.000142448608984712,0.0153293168787147,0.13142802502443,0.15009583061542,0.15995250489409,0.17024656450833,0.191560956614112,11580.5497914994,1.00055066536105
"lambda[12]",0.17194180766236,0.000229832208895776,0.0164809269566971,0.142983359102925,0.160414711019059,0.170868427356544,0.182167915596575,0.207266955564042,5142.11147145881,1.00059379749886
"lambda[13]",0.166857802669139,0.000238515806295245,0.0164681762742868,0.137776219367008,0.155405533883937,0.165733992245484,0.177116992208337,0.202400479772449,4767.12658815089,1.00056003270257
"lambda[14]",0.15673044295044,0.000215373060555074,0.0157060792139395,0.12864137569281,0.145872860976233,0.155747468789871,0.166557628998224,0.189762913817221,5318.05479405268,1.0004635357859
"lambda[15]",0.142796638290594,0.000173240736700984,0.0148306094640095,0.115505267987801,0.132653971696533,0.142105744347548,0.152345034079115,0.173824833604954,7328.54828654944,1.00050948869175
"lambda[16]",0.126843822268207,0.000132382435269347,0.0142601294606737,0.0995816560122157,0.117181036619234,0.126516698205472,0.135995251528143,0.155885871257665,11603.4251363355,1.00046031086105
"lambda[17]",0.11045593988664,0.000126944746573755,0.0144786916490318,0.0816479033411392,0.101122581822342,0.110515945849991,0.11992690763632,0.138933075537741,13008.5584400246,1.00035420010208
"lambda[18]",0.0951629424688508,0.000154532935048452,0.0150338421774042,0.0642551138728461,0.0857512403587263,0.0955879611708277,0.105318447111741,0.123350259786826,9464.5041737139,1.00037713933339
"lambda[19]",0.0810663893378695,0.000189281164509908,0.0158861290178111,0.0471501963298349,0.0712414186482045,0.0820032856612775,0.0917904805946933,0.109932451610834,7044.03284351665,1.0003697877544
"lambda[20]",0.0683558762420344,0.000213505107082012,0.0163002691801271,0.0334287790384291,0.0581072504877508,0.0692773488196538,0.0795672397956696,0.097830976973456,5828.7176339042,1.00043845424459
"lambda[21]",0.0572119695441879,0.000231463205051386,0.0165076576231399,0.0217470010402236,0.0467766105841791,0.0579972123936017,0.0685951982654035,0.0873224627476657,5086.35865883572,1.0004535336548
"lambda[22]",0.0481664703386706,0.000230078776841468,0.0163539074702413,0.0139982720403636,0.037526315869802,0.0486898005776255,0.0596278525661208,0.07849534875721,5052.30956326018,1.00048025724161
"lambda[23]",0.0410278083422033,0.000217640617675999,0.0158920108409306,0.00923395035368248,0.03018475230576,0.0413013523269648,0.0520946609008409,0.0715815297786841,5331.84856024638,1.00057019608297
