"","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat"
"lambda",0.487563812065716,0.000869046079187413,0.057171144233986,0.386550338842016,0.446868655472522,0.483901087961348,0.523549010352071,0.609649685485961,4327.8097365656,1.00233321515737
"beta",0.278435077377829,0.0006633728123287,0.0436746046407104,0.20382837769432,0.247455613054659,0.274523974776235,0.304716198521401,0.374767768814084,4334.53613386123,1.00229907445694
"lambda_exp[1]",0.384882753081933,0.0005252710096506,0.0347852701738398,0.320603475516062,0.360372085613548,0.383625834276451,0.407585671889594,0.456458753885867,4385.54828756637,1.00228814640986
"lambda_exp[2]",0.573285336229058,0.000532212922910635,0.0357898175491545,0.503662383485961,0.548654017293249,0.573082448666522,0.597580119866201,0.643401152665473,4522.18304708578,1.0021916629049
"lambda_exp[3]",0.676481282294813,0.000444471116730011,0.030429256512587,0.615570432665235,0.656020061191968,0.67699188497917,0.697637607995375,0.733932452554201,4687.00691156747,1.00208129723984
"lambda_exp[4]",0.737820458069781,0.000352346772700323,0.0247592021897829,0.687158112824097,0.72139415148195,0.738496608568971,0.755213016049335,0.783332097510855,4937.79092176427,1.00193861819082
"lambda_exp[5]",0.77655701697751,0.000274387788070779,0.0200623352163124,0.734672459989496,0.763549232565398,0.777264786703775,0.790633081170747,0.812916125136542,5346.05482058053,1.00174372012688
"lambda_exp[6]",0.802157371074586,0.000212731308479195,0.0164758862800602,0.767452317111703,0.791580470887388,0.80281890178685,0.813681592797087,0.831880108802022,5998.39068482132,1.00148137499879
"lambda_exp[7]",0.819669045296828,0.000164384076428858,0.0138761834119334,0.790420963693725,0.810711934080504,0.820217540485666,0.829369066626102,0.844862300909027,7125.58575798009,1.00115339257145
"lambda_exp[8]",0.831967100559161,0.000128186003680962,0.0120947916165566,0.806890571218056,0.824065689428701,0.832342411786336,0.840371312259407,0.854257573666613,8902.57342023929,1.00079161920643
