"","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat"
"lambda[82]",0.089912209916541,0.00075598845219258,0.0485800214940816,0.0138080121686817,0.0542992766923502,0.0837502012420485,0.118648131310853,0.201081190996107,4129.38220515278,1.00067798718619
"lambda[83]",0.0960291596710681,0.000811603743272935,0.0512884116840921,0.0162573772637037,0.0586418976032956,0.0892934088164504,0.126506503819346,0.213475636373906,3993.46991475954,1.00073608981757
"lambda[84]",0.102055080962069,0.00088556327768042,0.0543827367229386,0.0175555741582832,0.062188692424573,0.0949154182706267,0.134191732606517,0.228880012600168,3771.22913065277,1.00073571618825
"lambda[85]",0.107868918057397,0.000952933525405302,0.0573785494240691,0.0194510454798102,0.0658529200006317,0.0997385632188339,0.141481390706707,0.240302151807314,3625.55015121784,1.00062409402371
"lambda[86]",0.112939549601013,0.000991821182140763,0.060328716538495,0.0201250087861112,0.0689403768397082,0.104255100225154,0.14770308367874,0.253654922279814,3699.82696819602,1.00062962273795
"lambda[87]",0.117091912872924,0.00102425712295558,0.0629642016950919,0.021469428643152,0.0708892697657302,0.107948069831305,0.152694607190388,0.265383445983712,3778.93495957422,1.0003338112825
"lambda[88]",0.120524862189927,0.00106101676198716,0.0661790628485828,0.021195432245988,0.0715138471852864,0.110800048843488,0.158160684451473,0.276690088296205,3890.42220962576,1.0002944261333
"lambda[89]",0.122912523412659,0.00109000709271901,0.0691562495617228,0.0205037440465819,0.0717282313872735,0.112572587117862,0.162611300130588,0.286562861469481,4025.35528380132,1.0002591902522
"lambda[90]",0.124635311272958,0.00110952942360844,0.0727745630771528,0.0175108566186617,0.0703861987891226,0.113557156914192,0.166758133421558,0.295216311879088,4302.11054742434,1.00025893134664
"lambda[91]",0.125741057695445,0.00111879589670802,0.0768018738065796,0.0129401773784368,0.0681561460446027,0.114021376114782,0.170964533935999,0.303873244679947,4712.39734161658,1.00031572210694
"lambda_sum_2006[1]",0.844848686550974,0.000176019276021548,0.0127628765676637,0.817863830652513,0.83674482928529,0.845507955295662,0.853602639534312,0.86802810771045,5257.46847770193,1.00104508372077
"lambda_sum_2006[2]",0.717477437733163,0.000299782207493416,0.0202879267883802,0.675088769672966,0.704416689730233,0.71842114779299,0.731495635279803,0.755266024765606,4579.98052654679,1.00103876390281
"lambda_sum_2006[3]",0.615105091459012,0.000375688909403672,0.0245167583747768,0.564064371286417,0.59926435581873,0.616016053365221,0.631899391502593,0.660879159535967,4258.62446400264,1.00095061822224
"lambda_sum_2006[4]",0.534287288141283,0.000402598441531379,0.0263285069791829,0.480657429791228,0.517100624296147,0.53506606138397,0.55225116482961,0.584241469162026,4276.69506427937,1.00085611605289
"lambda_sum_2006[5]",0.471064476669617,0.000396141068571933,0.0266441149669525,0.417694092948833,0.453158903153512,0.471613719958666,0.489180875404709,0.52202784471079,4523.79441826237,1.00071254442868
"lambda_sum_2006[6]",0.421769846059882,0.00036826255671129,0.0261637882570365,0.370169318660428,0.404111957715238,0.421983248647999,0.439417101515812,0.472382461685229,5047.61385216381,1.00055634826012
"lambda_sum_2006[7]",0.383176951137438,0.000328347006689221,0.0253303509248436,0.334067725068433,0.366070946911554,0.383125529603685,0.400105552955184,0.433037388312974,5951.36093696585,1.00041565266086
"lambda_sum_2006[8]",0.352939840849312,0.000288245049638867,0.0244493129336954,0.306237369528272,0.336276269801252,0.352655369303739,0.369121061267536,0.401542928477732,7194.64887559458,1.00029306097805
"lambda_sum_2006[9]",0.329195756719205,0.000254736920479158,0.0237922577091057,0.28409970527504,0.312873615934598,0.328733673095959,0.344952696556712,0.377123384932044,8723.43485184717,1.00019377667566
"lambda_sum_2006[10]",0.310431876773837,0.00023121924755043,0.0233395592855647,0.266664642258302,0.29429824776441,0.309854807762423,0.325702530927715,0.357914747528871,10189.135439708,1.00011421005885
"lambda_sum_2006[11]",0.295475719807134,0.000224315648882087,0.0230749492130128,0.252368412136656,0.279544250148201,0.294663412736764,0.31048837914747,0.342785393076089,10581.8685713028,1.0000776265836
"lambda_sum_2006[12]",0.283342442905754,0.000227757068164759,0.0229986913494574,0.240812458522961,0.26742330735581,0.282513229485937,0.298292646375535,0.330865557659589,10196.7676303585,1.00009816227081
"lambda_sum_2006[13]",0.273226428046275,0.000236564611161208,0.0229944922664729,0.230913038877553,0.257272952212361,0.272294346616009,0.28812952371757,0.320950466848539,9448.17861993596,1.00015511512543
"lambda_sum_2006[14]",0.264593985157286,0.000245775893020201,0.0229710029791918,0.222166890534558,0.248631736217412,0.263650653981991,0.27951411810215,0.312272198320658,8735.37092144007,1.00023441919502
"lambda_sum_2006[15]",0.256935748675716,0.000252033121565095,0.022864992848467,0.214787473191385,0.241089066298759,0.256098567864071,0.271734068734212,0.30418910160542,8230.51295612964,1.00029373818663
"lambda_sum_2006[16]",0.25001169527223,0.000254819056065941,0.0226944050078311,0.207773668578201,0.234286674916105,0.24922177844913,0.264843446550865,0.296353765666322,7931.83729436568,1.00037427100258
"lambda_sum_2006[17]",0.243727640964971,0.000254808113693456,0.0225132570186923,0.201660320492695,0.22812008976194,0.242976628534709,0.258467095399121,0.289999500114951,7806.38835925974,1.00044022400709
"lambda_sum_2006[18]",0.237963310568716,0.00025332530243785,0.0222980859660298,0.19618008064121,0.222533329468923,0.237271651458604,0.252645245527134,0.283736392600363,7747.79339729478,1.00048901835526
"lambda_sum_2006[19]",0.232616900025378,0.000249316489270086,0.0220528171142513,0.191210426934611,0.217376415555318,0.232040364064291,0.24710445938621,0.277589106901082,7823.95143688923,1.00053063024261
"lambda_sum_2006[20]",0.227602905583888,0.000242771357316853,0.0217720141631622,0.186735711702725,0.212506974124227,0.227059838809628,0.241992922936386,0.272013185867757,8042.70840816131,1.00055818700592
"lambda_sum_2006[21]",0.222877840538973,0.000236020286577364,0.0214940684761293,0.182335312395454,0.208070009624799,0.222355517675026,0.237207083996152,0.266430442558579,8293.51414197977,1.00060231790021
"lambda_sum_2006[22]",0.218438674890767,0.00022982398330837,0.0212380026751777,0.178303037144281,0.203740789686098,0.217906619962928,0.232578785702581,0.26142460904481,8539.58266993803,1.00061412367163
"lambda_sum_2006[23]",0.214268800225933,0.000223072640061087,0.0209780617138571,0.174358862823331,0.199681142069239,0.213712666743545,0.228278987485556,0.256778207571401,8843.78351502613,1.00061772395678
"lambda_sum_2006[24]",0.210373109875724,0.00021559055692032,0.0207250161599039,0.170829539003894,0.196080306596647,0.2098685005068,0.224169142961414,0.252344299713036,9241.24080113051,1.00058743029803
"lambda_sum_2006[25]",0.206634182437649,0.0002091847035465,0.0204877915416887,0.167622592621127,0.192546721683763,0.206159157338591,0.220211649961464,0.247874503887167,9592.46990642089,1.00056449270833
