"","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat"
"lambda",0.0822432494358944,3.89982235589396e-05,0.00309281474230591,0.0762993706073703,0.0801475363708755,0.0821913534787417,0.0843006587489164,0.0884163583959136,6289.52958757935,1.00022031731136
"lambda_exp_2006[1]",0.0789477083122932,3.59168407332918e-05,0.00284828766231908,0.0734612134435264,0.077019836802657,0.0789043130321708,0.0808451374039023,0.0846203286418086,6288.85294578902,1.0002201454649
"lambda_exp_2006[2]",0.151654563523957,6.61590259496036e-05,0.00524626273110401,0.141525877006457,0.148107618343994,0.151582735449259,0.155154338565946,0.162080057264161,6288.13514738523,1.00021997227995
"lambda_exp_2006[3]",0.218614549295046,9.14005923711456e-05,0.00724742509501268,0.204590427791428,0.213720230552174,0.218526516873261,0.223456002149668,0.232985118193978,6287.37624722597,1.00021979775623
"lambda_exp_2006[4]",0.280282498120602,0.00011224424002635,0.0088996137714982,0.263022180150464,0.274279370075733,0.280188145212223,0.286235808356047,0.29789016956554,6286.57630338183,1.0002196218936
"lambda_exp_2006[5]",0.337077198318625,0.000129228427159935,0.0102455695412834,0.317161465077573,0.330174254556153,0.336984405126653,0.34394017250348,0.357302934159523,6285.73537711534,1.00021944469208
"lambda_exp_2006[6]",0.389384254132007,0.00014283378612792,0.0113234437955452,0.367323612438972,0.381764124155685,0.389299195169735,0.396979419402607,0.41168817108804,6284.85353286079,1.00021926615184
"lambda_exp_2006[7]",0.437558718587753,0.000153488923605844,0.0121672586046291,0.413800787586269,0.429380550417907,0.437486122643045,0.445730701098374,0.461471311394401,6283.93083820413,1.00021908627321
"lambda_exp_2006[8]",0.48192751719188,0.000161575662639261,0.0128073225593217,0.456863693049818,0.473329567300222,0.481870893706941,0.49054067872683,0.507041786007215,6282.96736386138,1.00021890505668
"lambda_exp_2006[9]",0.522791679098289,0.000167433778790205,0.0132706065191746,0.496763145223611,0.513893638074573,0.522753514900949,0.531727987556847,0.548756072081927,6281.96318365527,1.00021872250293
"lambda_exp_2006[10]",0.56042839106468,0.000171365277835125,0.0135810830234368,0.533731535224984,0.551333470737795,0.560410320954688,0.569585502745203,0.586940481559937,6280.91837449587,1.00021853861276
"lambda_exp_2006[11]",0.595092888289046,0.000173636257199928,0.0137600327754339,0.567984182437803,0.585889693599352,0.595095842595772,0.604382421916387,0.621893713758925,6279.97774913992,1.00021835338719
"lambda_exp_2006[12]",0.627020195097982,0.000174482493449612,0.0138263212976972,0.599720588622716,0.617784401815579,0.627044526979602,0.636366179375943,0.65388919196214,6279.27599069834,1.00021816682738
"lambda_exp_2006[13]",0.65642672742526,0.00017411831428221,0.0137966485699876,0.629125599898948,0.647222584810116,0.656472322369845,0.665764205568989,0.683177202284747,6278.53466254101,1.00021797893469
"lambda_exp_2006[14]",0.683511768068618,0.000172729784007934,0.0136857742030502,0.656370483365507,0.674393443754648,0.68357813778077,0.692785544295054,0.709986851548591,6277.75381987187,1.00021778971063
"lambda_exp_2006[15]",0.708458824838069,0.000170481064024237,0.0135067204651536,0.681613924632486,0.69947160757749,0.708545187447518,0.717622339178974,0.734527859480958,6276.93352089088,1.00021759915693
"lambda_exp_2006[16]",0.731436880904017,0.000167516720960794,0.0132709552641088,0.705002952072502,0.722618255315399,0.731542229211873,0.74045119996783,0.756992199256887,6276.07382677556,1.00021740727548
"lambda_exp_2006[17]",0.752601545912662,0.000163963805820138,0.012988556992598,0.72667379317551,0.743982152022021,0.752724705194039,0.761434458369437,0.777555599218256,6275.17480166392,1.00021721406836
"lambda_exp_2006[18]",0.77209611575439,0.000159933725997921,0.0126683629675302,0.74675266799475,0.76370060489085,0.772235792460512,0.780721322362385,0.796378917516903,6274.23651263652,1.00021701953786
"lambda_exp_2006[19]",0.790052548243394,0.000155523930027791,0.0123181030331748,0.765356524305188,0.781900345737743,0.790207370789714,0.798448937185733,0.81360940043499,6273.25902969508,1.00021682368643
"lambda_exp_2006[20]",0.806592361389275,0.000150819423043323,0.0119445197515591,0.782593718756332,0.798698345514784,0.806760914076747,0.814743360552844,0.829381834225892,6272.24242574456,1.00021662651677
"lambda_exp_2006[21]",0.821827460409948,0.000145894129266959,0.0115534764707231,0.798564647986733,0.814202566090413,0.822008311402468,0.829720459023924,0.843819599485928,6271.18677657367,1.00021642803172
"lambda_exp_2006[22]",0.835860899146001,0.000140812116307551,0.0111500544407019,0.813362333376048,0.828512654127583,0.836052623316676,0.843486731911198,0.857035636304808,6270.09216083382,1.00021622823437
"lambda_exp_2006[23]",0.848787581086517,0.000135628694660247,0.0107386400374495,0.827072962840509,0.841720581519529,0.848988778447284,0.856140068575362,0.869133327744733,6268.95866001962,1.000216027128
"lambda_exp_2006[24]",0.860694904802024,0.000130391404542432,0.0103230030553362,0.839776392827436,0.853911236499275,0.860904215144035,0.867770444498293,0.880207308559206,6267.78635844627,1.0002158247161
"lambda_exp_2006[25]",0.871663358198907,0.000125140901055285,0.00990636693842277,0.851546613432628,0.865162969221996,0.87187947249375,0.878460561081677,0.890344205477786,6266.57534322953,1.00021562100238
"lambda_exp_2006[26]",0.881767065658645,0.000119911747622257,0.00949147173861861,0.862452179349665,0.875548095326696,0.881988734701936,0.888286433721013,0.899623314847709,6265.32570426351,1.00021541599075
"lambda_exp_2006[27]",0.891074291802224,0.000114733126713232,0.00908063051430945,0.872556609161149,0.885133360713668,0.891300332520323,0.89731793233671,0.908117222933248,6264.03753419919,1.00021520968536
"lambda_exp_2006[28]",0.899647905322711,0.000109629476008036,0.00867577981540079,0.881918755297526,0.893980370524857,0.89987720510962,0.905619278205858,0.915892373725135,6262.71092842113,1.00021500209057
"lambda_exp_2006[29]",0.907545806055385,0.000104621057377051,0.00827852483935016,0.890593146818289,0.902145985084227,0.907777325459294,0.913249500627577,0.923009588701775,6261.34598502443,1.00021479321097
"lambda_exp_2006[30]",0.914821318202887,9.97244653529028e-05,0.00789017978707478,0.898630307012053,0.909682685342871,0.915054092239906,0.920262856669191,0.929524542608078,6259.94280479397,1.00021458305139
"lambda_exp_2006[31]",0.921523552401063,9.49530811289853e-05,0.00751180389710959,0.906077047665343,0.916638910177593,0.921756690736599,0.926709216977958,0.935488198973745,6258.50149117869,1.00021437161687
"lambda_exp_2006[32]",0.927697739097753,9.03174775416648e-05,0.00714423359057843,0.912976741714043,0.923059367710811,0.92793042530338,0.932634420401808,0.940947208777843,6257.02215026728,1.00021415891271
"lambda_exp_2006[33]",0.9333855355204,8.5825779968345e-05,0.0067881111180008,0.919369575865536,0.928985322652651,0.933617025585327,0.938080599940711,0.945944275378261,6255.50489076553,1.00021394494443
"lambda_exp_2006[34]",0.938625308327539,8.14839875979526e-05,0.00644391006129631,0.925292784662918,0.934454861511997,0.93885492857854,0.943086482346466,0.950518488560707,6253.94982397428,1.00021372971779
"lambda_exp_2006[35]",0.943452393872837,7.72962590994076e-05,0.00611195801021407,0.930780867354565,0.939503137381038,0.943679538434344,0.9476876635013,0.954705630320378,6252.35706375951,1.00021351323883
"lambda_exp_2006[36]",0.94789933785718,7.32651663229423e-05,0.00579245670148066,0.935865788832205,0.944162595866535,0.948123465763828,0.951916861533451,0.958538454768277,6250.72672653043,1.0002132955138
"lambda_exp_2006[37]",0.951996116003307,6.93919193155495e-05,0.00548549988093454,0.940577165807833,0.948463183619916,0.952216748060215,0.955804149469586,0.962046944351769,6249.05893121448,1.00021307654922
"lambda_exp_2006[38]",0.955770337257703,6.56765656113418e-05,0.00519108912352865,0.944942439313842,0.952432540806399,0.955987052728959,0.959377169078395,0.96525854439367,6247.35379923285,1.00021285635186
"lambda_exp_2006[39]",0.959247430905025,6.21181664675682e-05,0.00490914782309395,0.948987034531086,0.956096178750191,0.959459864097894,0.962661327425983,0.96819837778456,6245.61145446798,1.00021263492876
"lambda_exp_2006[40]",0.962450818870341,5.87149524542637e-05,0.00463953354294267,0.952734508875783,0.95947764389747,0.962658655671473,0.965679977540705,0.970889441507762,6243.83202324704,1.00021241228721
"lambda_exp_2006[41]",0.965402074383239,5.54644605681278e-05,0.00438204889955083,0.956206689207771,0.962598669150973,0.965605048793407,0.968454584472128,0.973352786534311,6242.0156343123,1.00021218843477
"lambda_exp_2006[42]",0.968121068084715,5.23636548259855e-05,0.00413645113451147,0.959423798959276,0.965479313548814,0.968318958790132,0.971004877924938,0.975607682495156,6240.16241878733,1.00021196337928
