"","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat"
"lambda",0.507321192865725,0.000751721870248671,0.066135149967065,0.392139397141377,0.460752039894019,0.5021783678075,0.548482356790334,0.650989838300239,7740.16669989673,1.00034550147169
"beta",0.00159162551847972,1.44378125733189e-05,0.00140567391045456,4.70427983657286e-05,0.000530977706042565,0.00121363936032027,0.00226147658063931,0.00520897505592674,9479.08394576443,1.00023301980446
"rho",0.120512427643212,0.000358312072569773,0.0307807035135785,0.0724650093275284,0.0988193904590433,0.116367772379759,0.13746071376034,0.192461155512409,7379.62343412682,1.00028867998411
"lambda_exp_2006[1]",0.400493624049895,0.000465134306982504,0.0408710282979343,0.326073576193644,0.371854595959664,0.398402157061756,0.426886243713101,0.486071030402761,7721.014765613,1.00034393297685
"lambda_exp_2006[2]",0.612970921964197,0.000479824706918553,0.0427908139247558,0.529313729790603,0.583881007824013,0.612737136346312,0.642062724054102,0.697134528156864,7953.08970790388,1.00035736633325
"lambda_exp_2006[3]",0.72672785574437,0.000372323810320876,0.0340206847683867,0.656527972304652,0.704395071547204,0.727989087083484,0.750625380653835,0.789955267302584,8349.19262301082,1.00038175583492
"lambda_exp_2006[4]",0.788138806349194,0.000256605471641664,0.0245502282616315,0.735234223542134,0.772800257177771,0.789754706485932,0.805540054361239,0.83125890451445,9153.33260292386,1.00041213409945
"lambda_exp_2006[5]",0.821532961012695,0.000166369221400147,0.0174272409813725,0.783774527241016,0.8108246837335,0.82277594040061,0.833711925774714,0.852090682859592,10972.6444012312,1.00042593493394
"lambda_exp_2006[6]",0.839797563323339,0.00010856817129423,0.0131651241703647,0.812251579449092,0.831429976914142,0.840430176497354,0.848882298618758,0.863940426225995,14704.3175776291,1.00037814621349
"lambda_exp_2006[7]",0.849821937191597,8.10596963659026e-05,0.0112400821330315,0.82723243900041,0.842406183404768,0.850039003239138,0.857555217772592,0.871190813053925,19227.7746770238,1.00026307358389
"lambda_exp_2006[8]",0.855321413920889,7.46738232823629e-05,0.0106855251691707,0.834000265912822,0.848104097094807,0.855364864914217,0.862603477088066,0.875998904055831,20476.4642684288,1.00015048119904
"lambda_exp_2006[9]",0.858316499252037,7.86902816343863e-05,0.0106881547699412,0.836999138553709,0.851085843956068,0.858358831445346,0.865511346246925,0.87898619745052,18448.5937975706,1.00007998867841
"lambda_exp_2006[10]",0.859914878878417,8.30293648620792e-05,0.0108322369977682,0.838459553832298,0.85264642527221,0.859942205768432,0.86719942907803,0.880825636484999,17020.5219948435,1.00004242062543
"lambda_exp_2006[11]",0.860728526352915,8.632642093196e-05,0.0109677394854798,0.839005306583309,0.853390333778985,0.860755139643696,0.86810513642518,0.881984963903895,16141.6074436505,1.00002247942243
"lambda_exp_2006[12]",0.861098074177065,8.83411786871124e-05,0.011058172427528,0.839179831548703,0.853672287558419,0.861147717710181,0.868560953148175,0.882583691634605,15668.9659210951,1.00001113209322
"lambda_exp_2006[13]",0.861214492349441,8.93282599738111e-05,0.0111050520603446,0.839228748260822,0.853755836779115,0.861240748398787,0.868712800783473,0.882843893048768,15454.8021201366,1.00000397553391
"lambda_exp_2006[14]",0.861185593002175,8.95908095930206e-05,0.011119136209432,0.839167308892551,0.853703226944321,0.861231241854229,0.868690721231652,0.88281510395091,15403.3498139166,0.999998932129675
"lambda_exp_2006[15]",0.861072653464482,8.94089031967892e-05,0.0111110946931088,0.83909219208909,0.853579244947576,0.86113477369504,0.868562405205043,0.882677498007192,15443.7286750498,0.999995007186419
"lambda_exp_2006[16]",0.860910730802918,8.90424634298231e-05,0.0110892066814952,0.83896302117392,0.853454091422511,0.860986016746929,0.868381191047193,0.882490664502607,15509.8151833925,0.999991711682666
"lambda_exp_2006[17]",0.86072000940041,8.84826377134089e-05,0.0110593219275119,0.838843583630548,0.853305910340292,0.860804409195208,0.868158694035632,0.882229696720375,15622.1527161235,0.999988799329774
"lambda_exp_2006[18]",0.860512182800911,8.78087238765565e-05,0.0110253934614075,0.838693162522009,0.853136794322788,0.860601151820329,0.867927904536956,0.882019223110051,15765.6856446045,0.999986144476886
"lambda_exp_2006[19]",0.86029406653221,8.70727409450633e-05,0.0109900339093539,0.838548842568932,0.852936049880558,0.860380811900728,0.867669059470961,0.881691070917636,15930.6550321986,0.999983683516056
"lambda_exp_2006[20]",0.86006965646972,8.63086969020937e-05,0.0109549535732554,0.838348118186938,0.852748843930961,0.860170370016417,0.867428031409017,0.881344075145445,16110.6092190926,0.999981385685418
"lambda_exp_2006[21]",0.859841308875991,8.55388982533857e-05,0.0109212710870853,0.838152707739135,0.85252815714238,0.859949338941604,0.867182529567112,0.88104480952285,16301.1810178021,0.999979237966166
"lambda_exp_2006[22]",0.859610421012608,8.47781197344799e-05,0.0108897227289168,0.837955047015545,0.852345426468265,0.859719724615629,0.866912064016788,0.88074493830394,16499.3214376032,0.999977236999396
"lambda_exp_2006[23]",0.859377826020933,8.40363134035829e-05,0.0108607995343361,0.837730900150354,0.852091796780666,0.859501780974187,0.866674960185515,0.880478936682373,16702.8127062382,0.999975384634148
"lambda_exp_2006[24]",0.85914402335011,8.33203508403552e-05,0.0108348356454965,0.837506756706349,0.851851654738808,0.859280061473969,0.866430554636872,0.880169485154856,16909.9559297544,0.999973685418947
"lambda_exp_2006[25]",0.858909313980388,8.26351363216441e-05,0.0108120646716614,0.837301491262744,0.851645613351187,0.859020827271053,0.866182850161325,0.879911025140483,17119.3698150098,0.999972145163063
"lambda_exp_2006[26]",0.858673880215674,8.19843149031865e-05,0.0107926554190438,0.837069739905393,0.851449049319484,0.858797998708462,0.865937319877192,0.879604080047276,17329.86099055,0.99997077009877
"lambda_exp_2006[27]",0.858437833022597,8.13707211212262e-05,0.0107767344490845,0.836873828790893,0.851216901797947,0.858552973998956,0.86567652895682,0.879316833286211,17540.341047169,0.999969566386017
"lambda_exp_2006[28]",0.858201240264858,8.07966621168224e-05,0.0107644002781622,0.836662434702011,0.850991587621912,0.858313749833391,0.865436531746969,0.879066477556572,17749.7744420247,0.999968539813786
"lambda_exp_2006[29]",0.8579641436308,8.02640951919872e-05,0.0107557322921929,0.836413715979325,0.850771244509986,0.858074892700505,0.865207866066664,0.878766821531892,17957.1470788178,0.99996769561531
"lambda_exp_2006[30]",0.857726568834174,7.97747380638905e-05,0.0107507963268591,0.836218570054146,0.850539749235979,0.857835793735664,0.864963565548281,0.878537571593688,18161.4489689787,0.999967038349711
"lambda_exp_2006[31]",0.857488531792186,7.93301361946005e-05,0.0107496481476245,0.835983859824592,0.850297833067801,0.857604207394921,0.864732382953197,0.878250284061814,18361.6666626402,0.999966571823381
"lambda_exp_2006[32]",0.857250042385806,7.89317027364074e-05,0.0107523356093155,0.835748145622569,0.850055872222326,0.857378429394927,0.864492825832116,0.877985504990068,18556.7825889283,0.999966299036084
"lambda_exp_2006[33]",0.857011106759669,7.85807410247325e-05,0.0107588999877916,0.83546649248353,0.849817762830684,0.857138873673977,0.8642781164648,0.877741695682057,18745.7793585429,0.999966222143759
"lambda_exp_2006[34]",0.856771728735543,7.82784559945566e-05,0.0107693767951803,0.835154183731908,0.849565087739224,0.856904584012885,0.864066460756137,0.877532114418283,18927.6476504198,0.999966342433819
"lambda_exp_2006[35]",0.85653191068516,7.80259586413241e-05,0.0107837962758098,0.834889566488411,0.849329985565585,0.856667898756093,0.863837814814705,0.877310091448527,19101.3966507528,0.999966660310927
"lambda_exp_2006[36]",0.856291654071714,7.78242662153029e-05,0.0108021837078553,0.834608049975782,0.849062925496315,0.856435037218017,0.863605593886058,0.877091625745879,19266.0662194188,0.999967175292326
"lambda_exp_2006[37]",0.856050959787382,7.76742999264346e-05,0.010824559590115,0.834312169627348,0.848834001422986,0.856192254518136,0.863386043001855,0.876925487738545,19420.7400800705,0.999967886012373
"lambda_exp_2006[38]",0.855809828364675,7.75768813517164e-05,0.010850939764334,0.834000590607847,0.848581668854763,0.855963982241956,0.863172398272466,0.876728689282006,19564.5594028521,0.999968790236088
"lambda_exp_2006[39]",0.85556826010937,7.75327283604995e-05,0.0108813355050916,0.833755872912347,0.848328348270349,0.855737606902363,0.862942210828005,0.876562661425824,19696.7361972014,0.999969884881492
