"","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat"
"lambda",0.296175406411942,0.000447903679933691,0.0348738367207648,0.237580984499401,0.271437394486708,0.293052634779352,0.316861840797265,0.373521855730946,6062.19913912645,1.00006140230678
"gamma",0.0625690329632952,0.00013800234675072,0.0106303239382458,0.0447522952525696,0.0550633761827807,0.0614601266738417,0.0689080389481439,0.0864165583266856,5933.62443666441,1.00008779041444
"lambda_exp_2006[1]",0.248342399279951,0.000304170815612479,0.0238714839928922,0.206708686785714,0.231480864962796,0.246724105223855,0.263076305545811,0.299842156525317,6159.1921303139,1.00005162570251
"lambda_exp_2006[2]",0.421267652691038,0.000412816337869456,0.0327339556502448,0.362153930391462,0.398229819628054,0.41975941507355,0.442180025825668,0.490013182888763,6287.57568248577,1.00004214825462
"lambda_exp_2006[3]",0.541920339991635,0.000419383841878851,0.0337230469163947,0.478593538636838,0.518383213957259,0.541158080567626,0.564093435462603,0.610683807003666,6465.91849327609,1.0000327386258
"lambda_exp_2006[4]",0.626266226395492,0.00037759999740372,0.0309570650817567,0.566162268974682,0.604903725929995,0.626177158841977,0.64704086186184,0.687677285438988,6721.33582622853,1.0000230258174
"lambda_exp_2006[5]",0.685343090480116,0.000317258827537263,0.0267594796581515,0.631507372673604,0.667226917171524,0.685765940332119,0.703610253397887,0.736832745658276,7114.22995170565,1.00001253173512
"lambda_exp_2006[6]",0.726798080729455,0.000254447958641179,0.0224007308315573,0.680557142459801,0.7119623235355,0.727523499159239,0.742258933171952,0.768829737675486,7750.44133129014,1.00000084040674
"lambda_exp_2006[7]",0.755940270964228,0.00019747704653578,0.0185433081448578,0.71729648893882,0.743777131051836,0.756748063771263,0.768737261119641,0.790039533519718,8817.41301530873,0.999988073726437
"lambda_exp_2006[8]",0.776462972623584,0.00015047588596263,0.0154986681942368,0.744145242586499,0.766466233696106,0.777166028686114,0.787129882747774,0.805012373246142,10608.5235147694,0.999975739917329
"lambda_exp_2006[9]",0.790940541382379,0.000115563195009503,0.0133598429406094,0.763537138551617,0.782202138886568,0.791409075717207,0.800189818776216,0.815914497790492,13364.8357055854,0.999967194160011
"lambda_exp_2006[10]",0.801170834025177,9.37458153571813e-05,0.0120605566082347,0.776686315876282,0.793149024022487,0.801475415944275,0.80954252920026,0.823941546309872,16551.2546832837,0.9999659152178
"lambda_exp_2006[11]",0.808411776121142,8.32035106400211e-05,0.0114212068538967,0.785591188424789,0.800684093833097,0.808676875680518,0.816314535064415,0.830346476044504,18842.5940851041,0.999972206270902
"lambda_exp_2006[12]",0.813545123516726,8.2842374564483e-05,0.0112201306529493,0.791134532069916,0.805989355610395,0.813803661114205,0.821265210207565,0.835029057881186,18343.8609825003,0.999982912922422
"lambda_exp_2006[13]",0.817190055424522,8.82120063260892e-05,0.0112644774232918,0.794674381839564,0.809693404636786,0.817421459282555,0.824940098508996,0.838694051934595,16306.7231504116,0.999994476117458
"lambda_exp_2006[14]",0.819782124684263,9.42164977866784e-05,0.0114214861694194,0.796835419630377,0.812209847798837,0.820023230310852,0.827600832585488,0.841615962902086,14695.735378421,1.00000488203191
"lambda_exp_2006[15]",0.821628236591372,9.99650211370865e-05,0.0116136492474621,0.798186301348681,0.813898486417277,0.821886358474238,0.829552926179303,0.84380157048794,13497.1255149686,1.00001350475856
"lambda_exp_2006[16]",0.82294500700891,0.00010496956088992,0.0118013847665762,0.799058280382195,0.815122361734576,0.823182882479207,0.830979081724135,0.845576958056032,12639.7702315281,1.00002039630761
"lambda_exp_2006[17]",0.823885573749227,0.000109068933235137,0.0119674658308231,0.799732947680406,0.815950315629203,0.824126452380952,0.832065252915314,0.846876863211823,12039.3284113191,1.00002582486971
"lambda_exp_2006[18]",0.82455837082381,0.000112352167139906,0.0121066095893736,0.80010355733206,0.816545301042868,0.824766778215685,0.832829653484742,0.847867371196693,11611.3353318768,1.00003007943085
"lambda_exp_2006[19]",0.825040297945595,0.000114931859885944,0.0122193586470889,0.800384652292244,0.816952024257513,0.825259217142235,0.833404853231373,0.848598473585628,11303.5784878734,1.00003340916949
