"","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat"
"lambda",0.0644171236319592,2.72392108897779e-05,0.00233158585552901,0.0599434119446096,0.0628206336261456,0.0643799306521537,0.0659584700100871,0.0691642242249323,7326.79060601786,1.00017230598048
"lambda_exp_2006[1]",0.0623836346571742,2.5532843142265e-05,0.00218586441242181,0.0581821722842602,0.0608880963198455,0.0623513096297927,0.0638302573957043,0.0668265821874083,7329.05675034885,1.00017235278732
"lambda_exp_2006[2]",0.120870773608722,4.78672091686387e-05,0.00409853403116369,0.112979179396789,0.118068832366228,0.120814933447033,0.123586213032163,0.129187372287963,7331.29805930036,1.00017239943528
"lambda_exp_2006[3]",0.175705091576718,6.73042641074704e-05,0.00576366402096823,0.16458797760082,0.171767942248571,0.175633273753563,0.179527930639382,0.18738080392359,7333.51446936524,1.00017244592768
"lambda_exp_2006[4]",0.227115005923396,8.41199120520269e-05,0.00720476411031137,0.213194063816348,0.222197415556101,0.227033618750248,0.231898874012542,0.241685367417249,7335.70591857812,1.00017249226786
"lambda_exp_2006[5]",0.275314633141947,9.85667860181287e-05,0.00844336709831751,0.25897214234961,0.269556334235518,0.275229084920965,0.280926966590108,0.292360942535446,7337.87234651996,1.00017253845922
"lambda_exp_2006[6]",0.32050468531093,0.000110876087857615,0.00949918463308648,0.302086752830798,0.314031658512773,0.320419500657718,0.326825583398804,0.339650042168111,7340.01369432444,1.00017258450517
"lambda_exp_2006[7]",0.362873310285244,0.000121259288377723,0.0103902511979084,0.342692861616992,0.355798964961575,0.362792234790569,0.369794479682473,0.383778972897604,7342.12990468247,1.00017263040918
"lambda_exp_2006[8]",0.402596879159203,0.000129909698007903,0.0111330571742267,0.380936418785987,0.395023139632298,0.402522973457641,0.410020660256328,0.424958918010859,7344.22092184772,1.00017267617473
"lambda_exp_2006[9]",0.439840724314813,0.000137003917604949,0.0117426717874095,0.416954882723007,0.4318590289776,0.439776448536261,0.447679193370094,0.463386948137529,7346.28669164167,1.00017272180536
"lambda_exp_2006[10]",0.474759831159939,0.000142703178290345,0.0122328566830622,0.450877714185823,0.466452051144416,0.474707120655468,0.482933972622052,0.499246964350639,7348.32716145778,1.00017276730462
"lambda_exp_2006[11]",0.507499486465713,0.00014715457856671,0.0126161708274493,0.482826841624096,0.498938770045542,0.507459819621793,0.515938430239919,0.53271057824304,7350.34228026647,1.00017281267611
"lambda_exp_2006[12]",0.538195886029569,0.000150492226359595,0.0129040673752937,0.51291709942542,0.529447434477099,0.538170344913657,0.546836204832825,0.563937933191374,7352.33199861971,1.00017285792347
"lambda_exp_2006[13]",0.566976704218789,0.000152838293073383,0.0131069831015146,0.541256640663267,0.558098484410157,0.566966028734153,0.575761766520507,0.593078470737756,7354.29626865446,1.00017290305034
"lambda_exp_2006[14]",0.59396162778878,0.000154303986232502,0.0132344209500991,0.567947325830355,0.585005026455225,0.593966263956757,0.602841002160344,0.620271645756811,7356.23504409804,1.00017294806042
"lambda_exp_2006[15]",0.619262856219732,0.000154990446798963,0.0132950262130386,0.593085088954665,0.610273280376618,0.619282999152918,0.62819176321921,0.645647593830517,7358.14828026997,1.00017299295745
"lambda_exp_2006[16]",0.642985570674237,0.000154989576811377,0.0132966568148846,0.616760282414034,0.634002998419411,0.643021202754048,0.651924378674511,0.669327754024693,7360.03593408838,1.00017303774518
"lambda_exp_2006[17]",0.665228373546234,0.000154384802577172,0.0132464481437737,0.639058001688687,0.656287859104371,0.665279298272389,0.674142135176626,0.691425450047441,7361.89796407008,1.00017308242741
"lambda_exp_2006[18]",0.686083700447795,0.000153251778265646,0.0131508728375707,0.660058391218955,0.677215837045471,0.686149572385297,0.694941726562458,0.712046432570773,7363.73433033764,1.00017312700795
"lambda_exp_2006[19]",0.705638206364152,0.000151659034393691,0.0130157959038749,0.679836932467537,0.696869550249914,0.705718557574932,0.71441367467641,0.731289385310725,7365.54499461884,1.00017317149066
"lambda_exp_2006[20]",0.723973127598621,0.000149668575365294,0.0128465255248957,0.698464715221664,0.715326586271723,0.724067390909867,0.732642723330254,0.749246397287872,7367.32992025304,1.00017321587943
"lambda_exp_2006[21]",0.741164621027151,0.000147336429919698,0.0126478598724508,0.716008693110317,0.732659808506458,0.74127215045619,0.749708207116449,0.766003403528289,7369.08907219042,1.00017326017817
"lambda_exp_2006[22]",0.757284082086679,0.00014471315805851,0.0124241302344472,0.732531924254902,0.748937643836232,0.757404170712935,0.765684396679993,0.781640596313965,7370.82241699826,1.00017330439084
"lambda_exp_2006[23]",0.772398442832022,0.000141844317758538,0.0121792407320371,0.748093797918342,0.764224352760568,0.772530338379698,0.780640821951499,0.79623280895077,7372.52992285994,1.00017334852139
"lambda_exp_2006[24]",0.786570451312121,0.000138770894532304,0.011916704886067,0.762750247967231,0.778580283079508,0.786713369682758,0.794642574748209,0.809849873890505,7374.21155957929,1.00017339257385
"lambda_exp_2006[25]",0.799858933437886,0.000135529696671489,0.0116396792723602,0.776553953914302,0.792062108130427,0.800012070409552,0.80775059205992,0.822556956920894,7375.86729858218,1.00017343655225
"lambda_exp_2006[26]",0.812319038440219,0.000132153718798114,0.0113509944876643,0.789554530263801,0.80472305051908,0.812481579729657,0.820021921252683,0.834414869022791,7377.4971129176,1.00017348046065
"lambda_exp_2006[27]",0.824002468947801,0.000128672476153178,0.0110531836316827,0.801798704840341,0.816613092228074,0.824173598813212,0.83150996834449,0.84548035738704,7379.10097725978,1.00017352430314
"lambda_exp_2006[28]",0.834957696649532,0.000125112311871652,0.0107485084953721,0.813330486742191,0.827779171932244,0.835136605194691,0.842264730433459,0.855806376983672,7380.67886791002,1.00017356808384
"lambda_exp_2006[29]",0.845230164445903,0.000121496679325036,0.0104389836315715,0.824191324522687,0.838265370299874,0.845416053770806,0.852333013290066,0.865442343983061,7382.23076279776,1.00017361180691
"lambda_exp_2006[30]",0.854862475936814,0.000117846401457258,0.0101263984709255,0.834420255168288,0.848113084011267,0.855054565265928,0.86175863506041,0.874434372241811,7383.75664148052,1.00017365547652
"lambda_exp_2006[31]",0.863894573040088,0.000114179908895572,0.0098123376339245,0.844054044408785,0.857361189181672,0.864092102946447,0.870582616967043,0.882825493985096,7385.25648514689,1.00017369909688
"lambda_exp_2006[32]",0.872363902485071,0.00011051345848468,0.00949819957862419,0.853127318863943,0.866046194833686,0.872566138316758,0.878843361837328,0.89065586574156,7386.73027661502,1.00017374267222
"lambda_exp_2006[33]",0.880305571878976,0.00010686133376843,0.00918521371316987,0.861672690501572,0.874202387025023,0.880511806483881,0.886576821236269,0.897962960516283,7388.17800033543,1.00017378620678
