"","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat"
"lambda",0.284658138056407,0.000435965849172149,0.0321746356876369,0.229909486822896,0.262136433105169,0.281660739145226,0.304417218322729,0.356051290747829,5446.56053388062,1.00071844963055
"gamma",0.0595471656646451,0.000135537586011889,0.00986167405898493,0.0428493417970713,0.0525418174056325,0.0587179840373241,0.0655331508990636,0.0811317978287662,5293.97390332979,1.00058457757069
"lambda_exp_2006[1]",0.240379584158027,0.000300806710205678,0.0223883203771036,0.200974741834383,0.224749316440501,0.238719767179093,0.25456423363988,0.288897555961626,5539.46708386215,1.00071284785049
"lambda_exp_2006[2]",0.410262088887113,0.000414623537821395,0.0311999058972456,0.353489979870628,0.388653959194116,0.408575359243273,0.430497515440352,0.476015594475978,5662.37544937092,1.0007045781095
"lambda_exp_2006[3]",0.53052721203472,0.000427623814111229,0.0326582083918454,0.469159829947005,0.508110623184746,0.529517985521913,0.552113664830249,0.597430259560663,5832.58324942109,1.00069151403036
"lambda_exp_2006[4]",0.615808531517709,0.000390538307116732,0.030451952836514,0.556857201925583,0.59513720341769,0.615529687682144,0.636285440734188,0.676510238344906,6079.99214567882,1.00067032452232
"lambda_exp_2006[5]",0.676380992388924,0.000332784073573735,0.0267239286159199,0.623269013106799,0.658375134652888,0.676629194086285,0.694517023810603,0.728396827679509,6448.74996967267,1.00063590410716
"lambda_exp_2006[6]",0.719472157398005,0.000270412196512177,0.0226856067190349,0.673342127688546,0.704382121985122,0.719999261778082,0.735035144135897,0.762581864181074,7037.98352529384,1.00058103005998
"lambda_exp_2006[7]",0.750174974228315,0.000212112010948004,0.0189954417753718,0.711266362877834,0.737626472198433,0.750808682926129,0.763280619538413,0.785796471576219,8019.8874594336,1.00049745428416
"lambda_exp_2006[8]",0.772084402099568,0.000162703549026509,0.0159843571809356,0.739326465893034,0.761618831912163,0.772656912453011,0.783189147876086,0.801839063346237,9651.53297259675,1.00038089642395
"lambda_exp_2006[9]",0.787742287545571,0.000124372383979685,0.0137783559631907,0.759667187451649,0.778684406985055,0.788222013669911,0.797235691755567,0.813443516267374,12272.8911687616,1.00024089598212
"lambda_exp_2006[10]",0.798948824111675,9.81757002979608e-05,0.0123560049258555,0.774210343521934,0.790750301963489,0.799240739627844,0.807432704840947,0.822206659151134,15839.7429637695,1.00010626076084
"lambda_exp_2006[11]",0.806981003786383,8.54525563912849e-05,0.0115853940998579,0.784000550398449,0.799268917547791,0.807204924570446,0.814937146241718,0.829041782688644,18381.1002790333,1.00000996413467
"lambda_exp_2006[12]",0.812746106815989,8.20900165088843e-05,0.0112780208704039,0.79023797375632,0.805186117997664,0.812900711498793,0.820442485820049,0.834226951108259,18874.9192295458,0.999964359719993
"lambda_exp_2006[13]",0.816889735179855,8.44415679410168e-05,0.0112519728778586,0.794374175207064,0.809340985927522,0.817099779781189,0.824588323591807,0.838391937444718,17755.9852516522,0.999958559720281
"lambda_exp_2006[14]",0.819871980929905,9.019821386713e-05,0.0113703786837857,0.797013929091367,0.812292991564723,0.820089233793783,0.827643559430502,0.841573641512946,15891.1008016905,0.999974575957013
"lambda_exp_2006[15]",0.822021217475507,9.71773919714253e-05,0.0115466357213359,0.79875365998652,0.814334051775591,0.822258403258056,0.829884854312022,0.844011520085895,14118.23643551,0.99999876895648
"lambda_exp_2006[16]",0.823572149632897,0.00010327892357421,0.0117326526552738,0.79995658998902,0.815726417470057,0.823851496892927,0.831572958380141,0.845955553583209,12905.3272425144,1.00002367477072
"lambda_exp_2006[17]",0.824692771745716,0.000108342142407436,0.0119049223580507,0.800715723525792,0.816728670326275,0.824968254757638,0.832791930783383,0.847475116466569,12074.198076615,1.00004605632815
"lambda_exp_2006[18]",0.82550349706335,0.000112360471311967,0.0120540288979695,0.801182735997994,0.817431162658405,0.825791736906413,0.833732416936026,0.848610071183338,11508.9936941017,1.00006491302616
"lambda_exp_2006[19]",0.826090752618232,0.000115569127376351,0.0121779928858589,0.801560675284967,0.817899558409712,0.826383020655798,0.834380865554831,0.849463006345418,11103.7011346084,1.00008025938403
"lambda_exp_2006[20]",0.826516655312864,0.000118095648498223,0.0122784054900167,0.801788046979397,0.818242390132212,0.826801368546485,0.834876903410551,0.850135205228619,10809.7625122661,1.00009250124029
"lambda_exp_2006[21]",0.826825908941931,0.000120066167518946,0.0123583087482742,0.80195773787883,0.818516733037919,0.82710916920001,0.83525469614804,0.850612984671066,10594.4102314112,1.00010214759842
"lambda_exp_2006[22]",0.827050727405653,0.000121592655846348,0.012421095719949,0.802055694134652,0.818697484939806,0.827340084615845,0.835545389511172,0.850942596595882,10435.3045468065,1.00010968906063
"lambda_exp_2006[23]",0.827214353951835,0.000122769301818157,0.0124699819182201,0.802162619152896,0.8188245884062,0.827500913398427,0.835725029907925,0.8512532421983,10316.9678075649,1.00011555379297
"lambda_exp_2006[24]",0.827333580312559,0.000123672901553892,0.0125077857350314,0.802225382517088,0.818913394921055,0.827622068413243,0.835869262597992,0.85145062964754,10228.4956699944,1.00012009775653
"lambda_exp_2006[25]",0.82742055240389,0.000124364841659081,0.0125368690488884,0.802263944817821,0.818984108906673,0.827697949893466,0.835961862331566,0.851606018558554,10162.0876531788,1.00012360900221
"lambda_exp_2006[26]",0.827484066370583,0.000124893537428737,0.0125591555071508,0.802285120385536,0.819036160845321,0.827757196052735,0.836043185460235,0.851678705599883,10112.0903824179,1.00012631685887
"lambda_exp_2006[27]",0.827530500047621,0.000125296812782449,0.0125761818829603,0.802307626755444,0.819076044983102,0.827810096282524,0.836105873510307,0.85174352911963,10074.3624535069,1.00012840200262
"lambda_exp_2006[28]",0.82756448326226,0.00012560401248406,0.0125891592583619,0.802332435672519,0.819099874715502,0.827841787816149,0.836138042107103,0.85180334626954,10045.8439682464,1.00013000577406
"lambda_exp_2006[29]",0.82758938081203,0.00012583778447121,0.0125990326258101,0.802346261356454,0.819114434921112,0.827868327799638,0.836164047448217,0.851883921813868,10024.2588891488,1.00013123819071
"lambda_exp_2006[30]",0.827607640903253,0.00012601553859542,0.0126065339287864,0.802352004403302,0.819124689352896,0.827886908482801,0.836183556986664,0.8519318242015,10007.9054588802,1.00013218457581
"lambda_exp_2006[31]",0.827621046836511,0.000126150616850393,0.0126122269392238,0.802356027518466,0.819132457358939,0.827896988084165,0.836202731751734,0.851954720982616,9995.50628068787,1.00013291091908
"lambda_exp_2006[32]",0.827630899024785,0.000126253219207635,0.0126165440472807,0.802358816332593,0.819137866780738,0.827907361524505,0.836212717567095,0.851971222258395,9986.0996462688,1.00013346814939
"lambda_exp_2006[33]",0.827638146784985,0.000126331128801056,0.0126198157887984,0.802360940619175,0.819143649383032,0.827916983946049,0.836221428467842,0.852004205533716,9978.95990726976,1.00013389550692
