"","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat"
"sigma",0.00800584475477435,2.09531851447591e-05,0.00137542236622755,0.00570965721353838,0.007032193732172,0.00785986181900977,0.00883702595423897,0.0110810908577154,4308.95604153829,1.00082444294764
"lambda[1]",0.178356471575192,0.000187043778883524,0.0172457379306857,0.146363927134725,0.166525247732516,0.177705699396133,0.189466064010719,0.214263553587999,8501.13725840873,1.00108007715983
"lambda[2]",0.17444911421745,0.000174252118435091,0.0158131988711759,0.14498807664477,0.163528311647145,0.173905720469029,0.184592470159488,0.207174166265746,8235.37410083846,1.00122855601841
"lambda[3]",0.169017081735022,0.000161554683593109,0.0146675604984974,0.141584730973065,0.158952242253092,0.168568828322179,0.178653556120898,0.198939523868468,8242.83621069546,1.00115400041123
"lambda[4]",0.163531604270592,0.000153370258003485,0.0139235024734524,0.137090814586451,0.153941817836885,0.163065905632094,0.1727424214792,0.191672638624513,8241.66003887152,1.00123522777779
"lambda[5]",0.158089377699464,0.000142191434499807,0.0133391995795118,0.132669726147067,0.148911450228262,0.157659474966391,0.166961180847003,0.185293171118065,8800.60785337089,1.0010968188426
"lambda[6]",0.153712833094587,0.000132098518800723,0.0127641373895042,0.129440471109997,0.144969145972571,0.153453919794337,0.162238652208254,0.179124254080795,9336.56326593804,1.00100488519974
"lambda[7]",0.149953556764635,0.000125243149899987,0.0121905184276504,0.126729820751706,0.141606646528891,0.149678450453225,0.158058554037294,0.174436959564857,9474.06559264278,1.00110468250378
"lambda[8]",0.145102550529179,0.00011736670677317,0.0117422656552774,0.12223810555652,0.137226472737865,0.1449501448879,0.152862026692652,0.168735099455967,10009.5364549331,1.0008460058531
"lambda[9]",0.140342511330175,0.000113906345418055,0.0115065119582524,0.118127048563436,0.132530093908316,0.140245162190929,0.147993895722587,0.163417491412583,10204.4957706211,1.00084315379743
"lambda[10]",0.136807551130036,0.000112481149958613,0.011380232115149,0.114971382029876,0.129061557412827,0.13660775175447,0.144335342048999,0.159683384278301,10236.29385751,1.00042598356518
"lambda[11]",0.134841767646495,0.000112827079590163,0.0112132805095993,0.113435911514828,0.127259340320455,0.134569424387791,0.142112559404097,0.157785454129411,9877.30987826915,1.000209336233
"lambda[12]",0.134095608031369,0.000120598993663654,0.0110160447404775,0.11377130903416,0.126456222868835,0.133750152278478,0.141208298252395,0.156457095782864,8343.8024769028,1.00025967509269
"lambda[13]",0.128292909608219,0.000115653439503245,0.0106934443584239,0.108238055639135,0.121023657109287,0.127861927458031,0.135250789115381,0.150409990566985,8549.05521015141,1.00017836654732
"lambda[14]",0.121032624938235,0.000108765418696244,0.0104974089139378,0.101199241768752,0.113917830544699,0.120678786785808,0.127913370496257,0.142636271762218,9314.99353614052,1.00030376525066
"lambda[15]",0.112518557828735,0.000100034641221864,0.0104443273784854,0.0924429450056512,0.10545890899501,0.11230713125374,0.11934939120633,0.133714793098762,10900.8437598376,1.00051518608258
"lambda[16]",0.10311784756918,9.75332784021378e-05,0.0104406200186237,0.0826427272799414,0.0960666562011694,0.103016326437936,0.110009501412659,0.124061404440179,11459.0056952068,1.00026507085602
"lambda[17]",0.0933671379613956,9.83297220716901e-05,0.0104755022822221,0.072660115461674,0.0863515586859055,0.09336646886714,0.100368637835318,0.113748122319805,11349.5877857786,1.00027019398881
"lambda[18]",0.0842552069296637,0.000101680757867807,0.0105974595621743,0.0631839213437528,0.0772646436708973,0.0843417045275202,0.0913759926405179,0.104802086680704,10862.4048955391,1.00028479027087
"lambda[19]",0.07523444448768,0.000104755904389783,0.0107790896608419,0.0535325053167222,0.0683412422015216,0.0753851097253481,0.0824367611378862,0.0959599277478395,10587.8345844206,1.0001947938188
"lambda[20]",0.0666955812408908,0.000111378159979585,0.0110547844494004,0.0440800312948415,0.0595951938366694,0.0669733726675285,0.0740735851500018,0.0880485357205109,9851.45732032593,1.00001547612703
"lambda[21]",0.0586356265920253,0.000118351793944974,0.0112339011729759,0.0354751378437532,0.0513867105794565,0.0589555031128307,0.0663329404602739,0.0797968992490984,9009.72442089632,1.0000402439715
"lambda[22]",0.051249331426852,0.000126879361277171,0.0112952839813956,0.0281472075056965,0.0438089887126682,0.0515080063786096,0.0589899903630969,0.0724932364131045,7925.23850854807,1.00005175147058
"lambda[23]",0.044671110293809,0.000134951675399189,0.0113390152570247,0.0216790057040196,0.0371892947304682,0.0449209362346613,0.0524445373020744,0.0663070739122467,7059.82796278963,1.00014801284976
"lambda[24]",0.0387701661066068,0.000139085553986313,0.0114095451428583,0.0158572386059392,0.0311659302153141,0.038906542855846,0.0464789367199459,0.0606115093431896,6729.34218632057,1.00015270276305
"lambda[25]",0.0335895037569035,0.000137716153163546,0.0113053053307615,0.0112934006195849,0.0258592936967705,0.0336990447776299,0.0412007159484892,0.0558739413337097,6738.99022260034,1.0003154019889
