"","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat"
"lambda[1]",0.173548251965984,0.000172673318363765,0.0168028296133359,0.142765168332835,0.161839987631118,0.172951826595143,0.184356206246639,0.208219937778626,9469.22370569493,1.00004831201243
"lambda[2]",0.169654726465887,0.000163220736534146,0.0152698346993401,0.141356738112526,0.159024743477484,0.169180699578307,0.179665532528025,0.201123019432463,8752.21554827309,1.00008501941233
"lambda[3]",0.164360404474647,0.000151979360952303,0.0141907101989234,0.137780319672406,0.154545779037521,0.163942327709143,0.173659756405449,0.193307099474417,8718.44503629352,1.00004925634224
"lambda[4]",0.159009012397266,0.000142834702745762,0.0134003107102512,0.133627292987079,0.149762309535176,0.15863819773011,0.167895216818669,0.186243753787015,8801.61294070429,1.00015093976656
"lambda[5]",0.153688572046278,0.000135158123585155,0.0128245782941148,0.129051231085941,0.144967851775345,0.153435131740006,0.162129011143843,0.179503610500339,9003.30326322718,1.00029606837118
"lambda[6]",0.149311031214088,0.000129204093033878,0.0123251569744501,0.125579872571063,0.140993251679401,0.149040905485236,0.157402896377829,0.174067726212726,9099.81105257435,1.00037885894996
"lambda[7]",0.145696970496302,0.00012147356433288,0.0117004067565208,0.12297496414572,0.137788916667191,0.145533901092859,0.153340804260754,0.169170276506049,9277.6582315006,1.00033325541076
"lambda[8]",0.140975401098048,0.000116633920698675,0.0114086138690298,0.119025174501693,0.133275418159311,0.140848035753606,0.148530956454951,0.16376936192224,9567.88646330662,1.00038211081968
"lambda[9]",0.136330484906125,0.00011097422768333,0.011147388231915,0.114767460641536,0.128753473093023,0.136145743966965,0.143856573637133,0.158295097839213,10090.2514896314,1.00033822566914
"lambda[10]",0.132857638588336,0.000108194556958176,0.0109720758349931,0.111730515047391,0.125440638325365,0.132740055980404,0.14021384205204,0.154733494098143,10284.1114741179,1.00048376143278
"lambda[11]",0.130982665438497,0.000110030065633081,0.010779291003371,0.110577465342227,0.1236681802094,0.130731454136051,0.138062750969268,0.152656100164633,9597.48957419586,1.00103273165142
"lambda[12]",0.130290084250093,0.000116470474649045,0.0104746831164781,0.110729891795922,0.123087214057936,0.129957966509235,0.137186922500799,0.151827481133807,8088.16674677345,1.00111826433047
"lambda[13]",0.124757434686939,0.000113212041982473,0.0102753074359459,0.105394893896844,0.117728678133692,0.12444136631157,0.131414202267447,0.14583580527127,8237.67022535288,1.00123002165432
"lambda[14]",0.117785242331151,0.000107902673648123,0.0101538357214438,0.0987798221050241,0.110791296599305,0.117523728256768,0.124329208104085,0.138665508872953,8855.14859988349,1.00100815049715
